datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,conditions,AQI
10-03-2022,32.1,20,26.7,31.5,20,26.6,15.3,52.1,0,0,0,29.9,13,98.7,1013.3,34.1,6.4,239.1,20.7,9,0.25,Partially cloudy,144
11-03-2022,33,22.2,27.3,31.6,22.2,27,14.8,48.1,0,0,0,20.9,9.4,90.1,1013.3,55.9,6.3,252.1,21.7,10,0.27,Partially cloudy,140
12-03-2022,32.2,22.2,27.2,31.5,22.2,27.1,14.7,47.3,0,0,0,24.8,9.4,65.1,1012.9,45.1,5.8,238.5,20.6,10,0.31,Partially cloudy,132
13-03-2022,33.2,21.3,27.5,32,21.3,27.1,13.8,44.9,0,0,0,23.4,9.4,96.6,1013.1,37.9,5.9,283.7,24.7,10,0.34,Partially cloudy,159
14-03-2022,36.1,20.4,27.8,33.4,20.4,26.9,7.6,31.8,0,0,0,22.7,8.5,51,1013.3,11.6,6.1,294.5,25.4,10,0.37,Clear,133
15-03-2022,35,18.4,27.1,32.7,18.4,26.2,6.6,29.5,0,0,0,23,10.3,46.7,1011.6,0.8,5.9,296.3,25.5,10,0.4,Clear,138
16-03-2022,36.3,21.3,28.7,34,21.3,27.8,8.3,29.3,0,0,0,27.4,14.8,235.1,1010,0.2,6.4,294.3,25.4,10,0.43,Clear,138
17-03-2022,38.8,21.3,29,35.7,21.3,27.9,7.6,28.9,0,0,0,19.8,12.1,10.7,1009.1,0.1,6.7,295.6,25.5,10,0.47,Clear,144
18-03-2022,37.8,22,29.6,36,22,29.6,13.5,39.4,0,0,0,27,15.7,170.6,1008.5,15.3,6.3,292.4,25.1,10,0.5,Clear,136
19-03-2022,35,22,27.6,36.2,22,28,17.5,56.4,0,0,0,35.3,14.8,125.9,1008.5,47.2,5.2,273.2,23.4,10,0.53,Partially cloudy,112
20-03-2022,35.4,24,28.1,36.6,24,28.7,17.2,52.1,0.1,100,4.17,32,13.9,191.1,1008.3,74.5,5.1,201.5,17.4,10,0.57,"Rain, Partially cloudy",106
21-03-2022,36.1,23,29.6,35.7,23,29.9,16.8,48,0,0,0,22.3,12.1,29.6,1008.9,61.3,5.7,261.5,22.5,10,0.61,Partially cloudy,137
22-03-2022,36,24,29.4,37.4,24,30.6,19.7,58.2,0,0,0,36.7,18.4,107.3,1009.8,55.5,5.5,263.9,22.8,10,0.64,Partially cloudy,135
23-03-2022,36.1,23.5,29.4,35.4,23.5,30.3,18.2,53.9,0,0,0,33.8,9.4,113.5,1009.5,61.8,5.4,257.9,22.4,10,0.68,Partially cloudy,139
24-03-2022,35.9,23.5,28.8,36.8,23.5,30.1,21,66.7,0,0,0,28.4,13,133.1,1009.6,56.6,4.9,288.9,24.9,10,0.71,Partially cloudy,132
25-03-2022,36.4,23,28.8,37.1,23,30.1,20.9,66.3,0,0,0,29.2,18.5,121.9,1010.8,54.4,4.5,289.4,25,10,0.75,Partially cloudy,127
26-03-2022,36.9,22.1,29.7,37.6,22.1,31.1,20.3,60.9,0,0,0,21.2,16.6,126.4,1012.4,40.8,5.5,224.9,19.4,10,0.79,Partially cloudy,113
27-03-2022,35.9,25,30,38.1,25,31.7,20.5,59,0,0,0,33.5,14.8,141.9,1012.6,64.8,5.2,306.5,26.3,10,0.82,Partially cloudy,114
28-03-2022,37,23.2,30.5,37.4,23.2,31.4,19,54.7,0,0,0,19.1,13,97.3,1011.9,42.7,5.8,317.7,27.5,10,0.86,Partially cloudy,124
29-03-2022,37.6,24.9,30.9,36.4,24.9,31,16,45.6,0,0,0,27,11.2,240.1,1010.5,35.6,5.9,319.2,27.6,10,0.89,Partially cloudy,133
30-03-2022,39.6,24.5,31.2,37,24.5,30.7,14,40,0,0,0,14.8,12.1,215.1,1010.2,28.3,6.1,324,27.9,10,0.93,Partially cloudy,141
31-03-2022,38.1,23.5,30.8,38.9,23.5,31.6,17.5,48.4,0,0,0,29.5,12.1,138,1010.5,19.5,6,323.3,27.7,10,0.96,Clear,138
01-04-2022,36.5,24,29.8,37.7,24,31.7,21.1,63.6,0,0,0,34.6,13,121.5,1010.7,21.7,5.2,319.1,27.6,10,0,Partially cloudy,137
02-04-2022,36.3,23,29.2,38.5,23,31.5,22.1,68.5,0,0,0,32.8,18.4,112.2,1012.1,29.2,5.1,320.3,27.6,10,0.03,Partially cloudy,105
03-04-2022,36.2,24,29.6,38.4,24,31.4,21.2,63.7,0,0,0,29.2,16.6,123.7,1011.5,18.6,5.8,320.9,27.7,10,0.06,Clear,120
04-04-2022,37.7,24,30.3,41,24,31.9,20.1,56.8,0,0,0,33.8,15.7,139.3,1012,31.9,5.6,321,27.6,10,0.1,Partially cloudy,96
05-04-2022,35.7,25,29.6,37.6,25,31,19.6,56.4,0,0,0,32.8,38,121.6,1013.9,32.4,6.2,320.6,27.8,10,0.13,Partially cloudy,92
06-04-2022,37.2,24,29.9,37.8,24,30.9,18.7,53.1,0,0,0,31.7,13,140,1014,29.1,6.1,306.3,26.4,10,0.16,Partially cloudy,97
07-04-2022,37.3,23,30.1,38.4,23,30.8,17.7,49.9,0,0,0,29.2,15.7,130.1,1013,23.9,6.1,323.5,27.9,10,0.19,Partially cloudy,108
08-04-2022,37,24,29.8,35.6,24,30,16.7,48.2,0,0,0,31.3,15.7,117.2,1012.3,17.3,5.9,309.2,26.8,10,0.23,Clear,104
09-04-2022,35.6,23,29.2,35.9,23,30,19.4,58.7,0,0,0,28.4,18.4,120.7,1011.4,19.4,6.3,279.3,24.1,10,0.25,Clear,84
10-04-2022,36.9,24,30,39.2,24,31.6,20.3,58.7,0,0,0,30.6,11.2,140.2,1010.8,28.9,6.1,292.5,25.3,10,0.29,Partially cloudy,111
11-04-2022,36.2,24,30,37.6,24,31,18.8,53,0,0,0,28.1,12.1,121.1,1010.2,37.9,6.2,286.8,24.7,10,0.32,Partially cloudy,78
12-04-2022,37.7,25,30.4,38.4,25,31.2,18.6,52.3,0,0,0,28.8,11.2,110.4,1009.4,38.6,6,312.7,27,10,0.35,Partially cloudy,116
13-04-2022,36.6,24,30,37.1,24,30.6,17.9,50.8,0,0,0,32,17.6,119,1009,37.6,6.3,283.3,24.2,10,0.39,Partially cloudy,87
14-04-2022,37.4,23.5,30.4,37.3,23.5,31.2,18.4,52.2,0,0,0,25.9,19.4,138.1,1009,48.4,6.2,287.6,24.7,10,0.42,Partially cloudy,75
15-04-2022,36.1,26,30.4,37.6,26,31.6,18.8,51,0,0,0,24.8,11.2,187.7,1008.8,70.6,5.6,286.3,24.7,9,0.45,Partially cloudy,96
16-04-2022,36.4,28,31.1,38,27.8,32,17.2,44,0,0,0,34.9,14.8,167.9,1007.9,67.1,5.8,290.8,25.1,10,0.48,Partially cloudy,103
17-04-2022,36.9,26,30.9,38.4,26,32,18.3,48.2,0,0,0,25.9,14.8,213.7,1008.6,61.6,5.9,218,18.9,8,0.5,Partially cloudy,104
18-04-2022,37.8,27,31,39.2,27.9,32.5,18.8,49.8,0.3,100,8.33,37.1,19.4,218.8,1010.5,53.2,5.8,289.8,24.8,10,0.55,"Rain, Partially cloudy",104
19-04-2022,37.8,26,31.6,38.1,26,32.1,17.2,44.1,0,0,0,26.3,16.6,230,1011.4,35.7,6.3,323.9,28,10,0.59,Partially cloudy,115
20-04-2022,40.1,26,32.7,39.4,26,32.6,15,36.1,0,0,0,29.9,13.9,237.6,1009.7,48.1,6.8,306.5,26.6,10,0.62,Partially cloudy,93
21-04-2022,38.5,24.7,30.7,41.6,24.7,33.1,20.9,58.5,18,100,8.33,50,19.4,142.6,1009,52.3,5.5,294.7,25.5,10,0.66,"Rain, Partially cloudy",115
22-04-2022,34,24.3,28.3,36.3,24.3,29.9,21.4,68.1,0.5,100,4.17,33.8,14.8,136.5,1011.4,60.9,5.4,277.8,23.9,10,0.69,"Rain, Partially cloudy",95
23-04-2022,35.2,24,29.3,36.4,24,30.6,19.7,58.4,0,0,0,27,8.5,188,1011.6,50.3,6.1,262.9,22.7,10,0.75,Partially cloudy,78
24-04-2022,36.4,26.1,30.9,36.9,26.1,31.6,17.9,47.9,0.1,100,4.17,20.9,12.1,23.7,1010.9,39.8,6.6,201,17.2,10,0.77,"Rain, Partially cloudy",93
25-04-2022,38,24.3,32.3,38.5,24.3,33,17,41.4,0,0,0,23.4,9.4,121.4,1009.4,41.4,6.5,237.9,20.7,10,0.8,Partially cloudy,123
26-04-2022,38.9,26,31.7,38.5,26,32.2,17.1,43.7,0.1,100,4.17,28.1,10.3,265,1009.7,64.1,6.2,278.8,24,10,0.84,"Rain, Partially cloudy",93
27-04-2022,38.4,25.5,32.8,41,25.5,34,18.1,43.1,0,0,0,27,11.2,177.4,1009.3,46.6,6.7,257.5,22.2,10,0.87,Partially cloudy,110
28-04-2022,39.1,26.3,31.6,40.9,26.3,33,18.7,47.8,0.8,100,4.17,23.8,14.9,176.3,1010.2,51.8,6.3,255,22.1,10,0.91,"Rain, Partially cloudy",110
